REVERPLUSHAUT1997,21," Manosque, PACA   ","Salut à tous, je me suis inscrite sur ce site dansle but de rencontrer des personnes intéressanteset si possible l'homme de ma vie. Je suisquelqu'un de timide quand un garçon me plaît etc'est pourquoi j'ai besoin d'être rassurée.  Jerecherche une relation sérieuse avec un garçondont l'âge est proche du mien, romantique, tendre,fidèle, et gentil. Je souhaite voyager etdécouvrir..."
MDA2394,24," Rueil malmaison, Ile de France   ","Bonjour, Bonsoir  !Déjà,je suis une femme. ... apparement.(Ah oui !!! Je n'en ai pas mais j'aime les chiens! J'aime beaucoup ! Vraiment). J'ai l'air sympa... ce n'est pas qu'uneimpression (je me trouve sympa).Je suis celle qui dépose une phrase dans ta boîteà gants pour te faire rire,sourire et juste pourque tu dises :""celle-là elle est folle""(mais ensouriant).Je suis..."
Marionmimi,23," Bourg charente, Poitou Charentes   ",Je suis simple 
Mama04500,22," Riez, PACA   ",Cherche amical 
Princess16100,23," Cognac, Poitou Charentes   ","Bonjour toi qui lis :)Alors tu souhaites en savoir un peu plus sur moi ?Bon d'accord je vais te filer 2/3 tuyaux.. Jeune femme sociable, souriante et attentionnée..Le reste de mes qualités, je te laisse lesdécouvrir..Mes défauts ? Je dois vraiment y répondre ? Non, je te laisse aussi découvrir..En reconversion professionnelle, je passe montitre en mars.. Ma formation ?  Dema..."
stephievrai,23," Montreuil, Ile de France   ",
Tatianadu12,24," Paris 12, Ile de France   ",
Virgin888,24," Limoux, Languedoc Roussillon   ","Je recherche des amis, pour sortir, cinémas,concerts, resto ect..J'adore le rap et le r'n'bJe m'entend mieux avec les personnes de mon age. "
nala040403,24," Nice, PACA   ",
anna234,24," Nantes, Pays de la Loire   ",
swagdesiles,24," Epinay sur orge, Ile de France   ",jeune femme pleine de vie cherche une relationserieuse 
Jul-40,24," Tarnos, Aquitaine   ",
Mary1se150,24," Lanester, Bretagne   ",
Kazu-et-le-monde,20," Lille, Nord Pas de Calais   ","Pour faire court, je suis tout et rien à la fois.Je n'ai pas d'amis et la seule fois où je suisvraiment tombée amoureuse c'était il y a cinq ans.J'ai plus envie de me prendre la tête pour despersonnes qui n'en valent pas la peine. Je veuxjuste pouvoir sourire naturellement, me sentirbien et être comme je suis. J'ai envie de rire,m'amuser sans me poser des questions inutilesqui..."
Nini97203,23," Abrest, Auvergne   ",Je recherche une relation stable avec une femme etsérieuxQuelqu'un avec qui je pourrais voyagerQuelqu'un de compréhensif et de calme<< pas d'homme merci>>
Selena697,21," Lyon 01, Rhône Alpes   ",Je recherche une femme pour passer du bon tempsplus si affinité. Je suis une jeune étudiantealgérienne. Je répond qu'aux femmes venant deLyon. 
saradia,24," Nancy, Lorraine   ",simplicite 
Marinedn,23," Quimper, Bretagne   ","Salut salut,Des rires, de la bonne humeur, de la complicité etdu partage, c'est tout ce que j'aime ! :DEnfin ce n'est pas tout mais pour savoir le resteil va falloir faire l'effort de m'écrire ;P"
trendaphir1,22," Bobigny, Ile de France   ",JF sérieuse métisse cherche l amour de préférencehomme blanc  dans mes âges maximum 37a lesbrésiliens aussi .
Diannaqueen,24," Niort, Poitou Charentes   ",Cherche un homme serieux
alexandra0265,21," Tarbes, Midi Pyrénées   ","je cherche un gentil compagnon ,pour une vie adeux .....je suis franche ,sincère et fidèle....pas envie d une aventure d un soir... mais jegarde peu d espoir car j ai des difficultés aécrire ,lire ou compté ...je suis très compliceavec ma maman ,qui m aideras  dans ma recherche"
kayla028,18," Strasbourg, Alsace   ","bonjour, je suis là pour discuter"
hanna_malent,18," Clermont ferrand, Auvergne   ","Je cherche un homme gentil, avec de l'humour pourrencontre amical ou plus"
Chrisvaleur,22," Dordives, Centre   ",
Caamiillee7,22," Paris 11, Ile de France   ","Salut, je m'appelle Camille, j'ai 22 ans Mais je précise que je suis mature pour mon âge Je suis nouvelle ici, je me suis inscrite dans lebut de faire de nouvelles rencontresJe cherche dans l'idéal une relation amoureusesérieuse, trouver la personne qui serait prête àpartager ma vieQuand je suis en couple je m'attache très vite, jesuis très attentionnée, gentille, fidèle, t..."
ZoraYama,23," Argenteuil, Ile de France   ",
Zayane4,24," Orleans, Centre   ",
Portugaise28,22," Chateaudun, Centre   ","Je suis une jeune femme sérieuse et dynamique. Jesuis assez serviable et respectueuse. J'ai un peude caractère d'où mon signe astrologique. Dans lavie de couple, je sais être très attentionné.J'aime bien prendre soins de mon couple. Si tuveux plus faire ample connaissance n'hésite pas mam'envoyé un messages."
Perrine68,23," Colmar, Alsace   ",Je suis à la recherche d'une relation sérieuse 
LindaKust,19," Rueil malmaison, Ile de France   ","Je recherche une relation sérieuse ou amicale. Ceque je veux, juste passer de bon moment."
Briscal,21," Evreux, Normandie (Haute)   ","Je m'inscris sur ce site pour chercher l'homme dema vie, quelqu'un de bien,sympa et posé.pour lemoment je ne travaille pas et je cherche dutravail.Moi je suis une fille sérieuse,dynamique,ponctuelle , serviable, disponible etattentionnée.je rêve d'être marié et fondé unefamille.j'aime quand l'homme est tendre avecmoi,posé,toujours à l'écoute et aimable.je n'aimepas la tromperi..."
rouck9,23," Limoges, Limousin   ",je sympa et soutiante ecris moi plus me connaitreJ AI MENTI SUR CERTAINES INFO COMME MON POID PAREX POUR NE PAS EN DIRE PLUS 
Gwen4949,24," Angers, Pays de la Loire   ",Ici pour faire des rencontre trouver une personneavec qui le feeling passe et pourquoi pas dusérieux 
Nurria,23," Ramonville st agne, Midi Pyrénées   ","Jeune femme de couleur, naturelle, valeurs moraleset humaines, douce,romantique, celibataire,souhaite rencontrer un homme affectueux, qui aitde la compassion, de la consideration,du temps etde l'interet pour moi ce quej'aurai aussi pourlui. Vous etes poli,sensuel, dynamique.Construisons une vie de couple voire plus dans lasimplicité, la tendresse, la complicité etl'amour."
galimar,21," Perigueux, Aquitaine   ",Je recherche une relation qui sera sincére.
Danae122,20," Paris 01, Ile de France   ","Bonsoir, ou bonjour qui sait ? D'un profil plutôt littéraire. J'aime lire etsurtout écrire. J'aime la photo. Apprendre etcomprendre. Je ne recherche certainement pas du court terme.Une Vision surement à l'ancienne d'ailleurs..Je ne suis aussi douce que folle. J'aime rire etje souris très vite. En dire plus... Je pourrais mais je pense qu'ilvaut mieux échanger ense..."
Lizagabi,22," Valence, Rhône Alpes   ",Ici pour Rencontre amicale et laissons faire leshasards tout seul
Diamant_95,23," Toulouse, Midi Pyrénées   ",Cherche relation sérieuse 
Cerine13,24," Marseille 04, PACA   ",
Alexandra-004,21," Le havre, Normandie (Haute)   ","Force tranquille, à l'écoute. "
Rosemarie30,23," Orleans, Centre   ",Uniquement de dû sérieux dans ma recherche plan Qpassé 
Virginia12000,22," Toulouse, Midi Pyrénées   ",Je recherche une relation sérieuse avec un hommequi souhaite avancer à deux.
letstalkaboutus,19," Toulouse, Midi Pyrénées   ","«Les hommes, ça prétend ne pas mordre. Mais lefait de lire à la fin de leur profil ou message""je ne mords pas"" prouve que cette idée leur atraversé l'esprit.»Un peu trop littéraire qui rigole d'un rien,pacifiste qui aime se montrer révoltante,passionnée de psychiatrie, de sciences, de livreset de technologies, aussi timide mais sociable,trop curieuse... Les qualités et les d..."
Elisa09900,18," Bischheim, Alsace   ",Jsuis née en allemagne et j'habite en France mtnsa va faire 2 mois je suis de baiersbronn
popogo59,23," Bergues, Nord Pas de Calais   ",Pauline 23 ans.Je suis à la recherche d'unerelation stable et durable avec une personnesincère.Je recherche quelqu'un qui habite prés de chezmoi.
Brunda1,24," Pau, Aquitaine   ","Je suis une fille très simple, amusante sincère etsérieuse ..."
Rebecca50000,23," St lo, Normandie (Basse)   ",pourquoi pas avec une femme 
Fiona90,24," Nantes, Pays de la Loire   ",Je suis à la recherche l'homme de ma vie 
Missbey94,24," Bordeaux, Aquitaine   ",
BeurTania,22," Paris 13, Ile de France   ",Jeune femme vivant en.region parisienne 
Tania971,18," Paris 13, Ile de France   ",
Lizzie_Rose,22," Toulouse, Midi Pyrénées   ","Très jeune mais j’espère trouver quelqu’un quipourra me donner de l’amour , partager sa vie avecmoi . Je n’ai plus envie d’avoir de relationsstériles je suis fatiguée , envie de me posé et devivre chaque jour avec quelqu’un qui vieilliraavec moi "
zorcharmante,24," Grenoble, Rhône Alpes   ","Jeune femme en couple et mariée,aimerez faire laconnaissance d'autres femmes."
Dragon2712,22," Paris 11, Ile de France   ",
KawaiiNDab64,22," Bayonne, Aquitaine   ",Rencontres amicales avec des personnes ayant monâge 
Claireeeeeeeeee,24," Anglet, Aquitaine   ",Recherche du serieux 
Tyana95,20," Eaubonne, Ile de France   ","Hello , moi c'est Tiffani :)"
Formidable3317,24," Paris 19, Ile de France   ",
Perrine29,24," Cognac, Poitou Charentes   ",Femme attentionnée irrésistible recherche un hommesérieux 
Mounirah97,21," Landivisiau, Bretagne   ","Je suis ici pour trouver mon âme soeur, relationsérieuse et durable, sans prise de tête pourfonder une famille. "
patricia30011998,20," Limay, Ile de France   ","je m'appelle Patricia, j'ai 20 ans, je cherche unepersonne entre 21 et 25 ans pour amitié ou plus siaffinité.je suis plutôt timide mais lorsque j'ai confiancecela va mieux, je recherche quelqu'un de sérieux. "
misseleab,18," Frejus, PACA   ",je suis une princesse
Gresi94,24," Joigny, Bourgogne   ",
Quenn8,21," Courbevoie, Ile de France   ",Envie de fais une rencontre sincère pour unerelation durable j'ai une formation de coiffeusepour mes qualités je laisse la personne découvrir 
claire1407,24," Fecamp, Normandie (Haute)   ",je recherche un homme pour rencontre sérieuse ouamicale
AmarylisBleue,23," Haguenau, Alsace   ","Brithany, 24 ans, sérieuse et fidèle.Ici pour d'une relation sérieuse, j'aimeraispouvoir fonder une famille plus tard.Je recherche un homme honnête, sincère fidèle etattentionné.Le physique n'est pas une priorité, je regardeavant tout le coeur de la personne, ainsi que lestraits de caractère de celle-ci."
Amrinita,21," Cannes, PACA   ",Recherche de belles relations ouvertes sur deshorizons de couleurs lumineuses hors du communs 
Alicedesmerveille,22," Sistels, Midi Pyrénées   ","Bonjour, cherche fille, pour rencontre éphemère ouserieuse. Je suis sur le sit par curiosité. Jesuis quelqu'un de simple et naturel. J'aimerigoler, m'amuser mais aussi me poser et j'aimeque l'on me fasse rire. Je suis une pationnerd'équitation et je me dirige vers le social entans q'éducatrice spécialisé.J"
Jeanet096,23," La primaube, Midi Pyrénées   ",Je recherche une relation amoureuse stable etdurable
clemtinee,23," Lille, Nord Pas de Calais   ",;
pocahontaas,24," Macon, Bourgogne   ",simplicité
Chacha1994,24," La roche sur yon, Pays de la Loire   ","Sérieuse donc recherche une relation sérieuse etpas intéressé par les plans d'un soirSouriante, aimable, aime la famille..."
Ruinart6,24," Noisy le grand, Ile de France   ",
lelechoupette,23," Nantes, Pays de la Loire   ",Je suis la pour faire de belle rencontre amicale.
Coucouuu4,24," Juvisy sur orge, Ile de France   ",Je recherches vraiment du sérieux donc plaisantinsveuillez vous abstenir et cest aussi valable pourles seniors.merci
Christia00069,23," Monaco, PACA   ",
Amnde_7,22," Noirterre, Poitou Charentes   ","Bonjour ou Bonsoir , je m'appelle Amandine , j'ai21 ans.Si je suis ici c'est pour trouver une relationsérieuse. Je n'ai pas vraiment de critères , jefonctionne principalement au feeling.A bientôt."
Kamer1995,23," Valentigney, Franche Comté   ",
Lacherbourgoise,23," Cherbourg, Normandie (Basse)   ","Je suis à la recherche d'un homme sérieux,responsable..NB: PAS DE FUMEURS S.V.PJe recherche plus à Cherbourg. Ne pas m'écrire si tu habites loin merci.Âge entre 35 et 40 ans pas plus."
Rodhia000,22," Avignon, PACA   ",Je recherche un homme pas parfait mais sérieux etloyal et attentionné et respectueux 
dazzlingdrew,24," Creteil, Ile de France   ","Je m'appelle Olivia. Je suis une jeune femme de 23ans aimant la vie. Actuellement seule, je cherche à faire desrencontres afin de me distraire et pourquoi pastrouver l'amour si cela existe encore ? "
Del92000,24," Chatillon, Ile de France   ",Bonjour je recherche un homme sincère et honnête. J'ai construit ma vie professionnelle j y suisépanouie mais il reste un vide dans ma viesentimentale.Je recherche quelqu'un habitant dans ma région carune relation à distance ne m'intéresse pas. ( Homme de ma tranche d âge merci) hommes de 40ans et plus passer votre chemin.
Suzon10,23," Senlis, Picardie   ","Bonjour, je recherche une relation sérieuse, avecun homme qui sait rire et s'amuser. Enfin bref unerelation dans la joie et la bonne humeur !"
Lea-77-sh,24," Fontainebleau, Ile de France   ",
Fifilove9,21," Loire, Pays de la Loire   ",Je suis toujours souriante très calne attantione
Praline9459,24," Lille, Nord Pas de Calais   ","Je ne recherche que des personnes ayant vraimentdes choses à dire, dans un bon français. Je nerépondrai pas aux ""cc sava"", aux ""slt tu rech koi""et autres futilités de ce genre..surtout avec desfautes. C'est rédhibitoire. Je laisse les autresavoir leur fadeur mais je ne souscris pas du toutau manque de substance des gens. Ce n'est pas monproblème mais le-leur. Je préfère mettre ..."
JulieMou,23," Villeurbanne, Rhône Alpes   ",Je suis à la recherche d'un homme patient pournouer une amitié et plus si affinité. Les hommespressés passez votre chemin. 
Olia42,20," Paris 15, Ile de France   ",Je recherche un homme pour une relation sérieuse 
Hanta25,22," Bellac, Limousin   ", Bonjour je suis une femme qui cherche un hommesérieux pour une relation sérieuse et durable .
Mafre11,21," Nantes, Pays de la Loire   ","Je suis quelqu'un qui aime la découverte, j'adorele tourisme, les voyages, la rando et laphotographie. J'adorerai partager ça avecquelqu'un.Je recherche un homme sympa, dynamique etintelligent. De préférence plus âgé que moi (23-33ANS). Ma recherche : un homme curieux de tout, jovial,patient, respectueux, ouvert d'esprit. Je préfèreles hommes de la même couleur de peau. Je..."
oliv476,23," Agen, Aquitaine   ",Femme célibataire de 18 ans recherche homme pourrelation sérieuse...
Youki94,24," Orleans, Centre   ",Ici pour chercher l'amour ou rencontre sympa
Becca97,21," Lille, Nord Pas de Calais   ",I will tell you latter 
LaetitiaW,24," Amiens, Picardie   ","Je cherche avant une toute une rencontre agréableJe suis étudiante en 5ème année de psychologieJ'aime le cinéma, le théâtre, la lecture et ladanse"
Miss9459,24," Abbeville, Picardie   ","Je suis calme, a l écoute, gentille mais faut pasen abuser non plusje recherche de 19  a 26 ans et de 30 km max."
victoria-kimberlyne2,20," Bourges, Centre   ","Je suis a la recherche d'un amoureux,je suis unefille qui Sympathique,suis une étudiante."
Florimar1,24," Tours, Centre   ",Je suis calme timide je suis ici car je chercherune relation sérieuse avec quelqu’un de sérieux 
Smileydouceur,23," Bobigny, Ile de France   ","Je m' appelle Ashley Je suis dans ce site pour pouvoir faire desconnaissance et pourquoi pas l'amour. Je suissouriante, simpa ."
20012emilie,18," Champigny sur veude, Centre   ",je recherche un forains et qui recherche dusérieux
Kimberleyyy,20," Alteckendorf, Alsace   ",
Satomy,23," Epernay, Champagne Ardenne   ","Je suis de caractère réservé d'où ma présence surse site. Je souhaiterais trouver la personne quime complétera par son humour et sa gentillesseect. Je suis très calme  mais avec un grand coeurdonc beaucoup d'amour à donner. J'aime la nature ,le dessin, le chant, le jardinage, ma famille mescroyances. Je rêve d'une vie simple une petitemaison avec des animaux près de la nature. ..."
Cricri13012,22," Marseille 12, PACA   ",Vener discuter je ne mort pas :)
Ange2794,24," Lille, Nord Pas de Calais   ","Jeune femme africaine charmant,courageus,intelligente et sincère chercheun homme mature et sincère pour ce mètre encouple."
diablotins11,24," Bailleau le pin, Centre   ",
Anisoara99,19," Paris 08, Ile de France   ",
Nessya42,21," Marlhes, Rhône Alpes   ",Jeune étudiante.. 
lulu03000,23," Moulins, Auvergne   ","Jeune femme douce mais qui sait ce qu'elle veut,assez autoritaire. "
Popo-55,22," Verdun, Lorraine   ","Je recherche une femme mature, avec de l’humour etde l’écoute que je lui rendrai tout au tant :)"
Nathalie0001999,22," Asnieres les dijon, Bourgogne   ",Bon je suis ici pour me faire une ampleconnaissance amicalement et plus si affinités 
Tajie2,23," Meaux, Ile de France   ","Auxiliaire de vie,célibataire sans enfant  je suisà la recherche d'un homme entre 30 et 35 ans aveclequel me caser si affinité. Mon rêve est derencontrer l'amour vrai à travers ce site. "
Nemiiiie,24," Bayonne, Aquitaine   ","Bonjour recherche relation sérieuse ,sans  prisesde têtes ."
Ilhem93,20," Paris 01, Ile de France   ",J’aime les femmes donc je suis à la recherched’une femme 
Fezane123,24," Lanester, Bretagne   ",Ici pour rencontre serieux
Caro44210,24," Pornic, Pays de la Loire   ",Je m'inscris ici dans le but de faire de joliesrencontres et pourquoi pas trouver une bellepersonne!Quoi de mieux que le dialogue pour apprendre àconnaître quelqu'un et à se faire sa propreopinion?
maga33,24," Libourne, Aquitaine   ",je recherche une femme avec qui faire ma vie.
Liroou,23," Meaux, Ile de France   ",Bonjour
maze_3401,18," Paris 09, Ile de France   ","Bonjour Mazarine 18 ans, je voyage énormément,passionnée par lean voitures et la mode. Cultivéej’adore l’art et les musées une exposition esttoujours une sortie interesseante. Pianiste, j’aigrandis dans la musique classique et cesbienfaits. Je vie seule depuis peu, je voyage seule, je faistout toute seule à vrai dire... Prête à prendre untrain pour changer d’air... rien ne me..."
amourreel12,24," Clermont ferrand, Auvergne   ","femme africaine  recherche un hommesincere,sérieux  "
nina-nani1,22," Montpellier, Languedoc Roussillon   ",Relation sérieuse 
miss-anne-sophie,18," Epernay, Champagne Ardenne   ",
Melanani,24," Joigny, Bourgogne   ",Je suis ici pour peut-être faire de bellerencontre et pourquoi pas trouvé la perle rare 
bella-de-casa,20," Strasbourg, Alsace   ","Je vis à Casablanca au Maroc avec mes parents.J'aime me promener le soir au bord de la mer pourregarder le coucher de soleil. J'aime cuisiner,chanter, les animaux, voyager.  Je voudraisrencontrer un homme entre 24 et 30 ans habitant enFrance à Strasbourg et environs UNIQUEMENT que jepuisse aimer pour me marier et avoir des enfants.Pas la peine de me contacter si ces conditions ..."
Sylvancia,19," Rennes, Bretagne   ",Femme célibataire de 18ans recherche rencontresérieuse
Angelinadu10,22," Troyes, Champagne Ardenne   ",
Laura8octobre,22," Pau, Aquitaine   ",Bonjour je m'appelle Laura je cherche un hommeindépendant pas parce que j'ai besoin d'argentmais parce que on m'a déjà fait souffrir et jen'ai pas envie de recommencer
Yannou_Lys,20," Roanne, Rhône Alpes   ","N'hesites pas à me parler, je ne mords pas"
Nana534,20," Bellevue, Rhône Alpes   ",Un homme sérieux est respectueux c’est assez pourmoi 
elisab55,19," Alixan, Rhône Alpes   ","bonjour, je cherche une relation sérieuse, je suislycéenne. J'adore le sport et surtout le foot , lecinéma les séries TV et écouter de la musique "
Kel72100,18," Le mans, Pays de la Loire   ",
Dorca10,19," Parakou, Borgou   ",Trouver sont âme sœur 
Arilla15,24," Ouagadougou, Centre   ",Je suis ici pour une rencontre amicale.
Iminono1996,22," Meknès, Meknes-Tafilalet   ",Je ss une femme marocaine je cherche une relationsérieuse 
Lidianne01,24," Kribi, Sud   ",Fille noire
Naciratou,24," Lomé, Maritime   ",Rencontre amicale. Besoin de quelqu'un qui pourram'aider.
Nasstassia,22," Antsirabe, Vakinankaratra   ",Cherche un ami
Rachelledania,20," Antalaha, Sava   ",En a mare d'être seule 
Elviane01,23," Ebolowa, Sud   ",Salut à tous et Merci de prendre la peine de melire. Je suis une personne douce sociablealtruiste et simple. J'aime la propreté le sportla music la lecture les voyages et les dîners enamoureux. J'adore le romantisme les câlins et jerecherche un homme sérieux attentionné propre quisait prendre soin de lui fidèle amoureux etpassionné. 
beaute4,21," Montreal, Quebec   ",
Sdyk-0,24," Ouagadougou, Centre   ","Salut à toute et à tous,  moi j'ai    24ans, jesuis Burkinabé, je s8 honnête, sincère, simple ,gentille, respectueuse, sympa, intelligente ,compréhensible, compatissante , fidèle, humble,amusante, Sage etc, j'aime la lecture, la bible,le sport , la plage, les sorties, les infos et cequi est romantique aussi, et par dessus tout jesuis une femme ambutieuse avec pleins de visione..."
311994,24," Libreville, Gabon   ",Je me suis faite inscrite parce que je veuxrencontré mon âme soeur je travail travailtravaille dans un super marché j aime la musique jaime travailler j aime la plage 
Marinahkim,24," Mahajanga, Boeny   ",Gentille et confiante
tatoush2,23," Dakar, Dakar   ",Cherche homme serieux
Didichocolate2,21," Sangmélima, Sud   ",Recherche une relation serieuse Avec Un lendemainmeilleurs 
Swagtalia,22," Liège, Liège   ",Jeune femme coeur a prendre
KIMBERLY95,19," Lomé , Maritime    ","Je veux  un homme voulant une relation sérieuse,j'adore rigoler et j'aime bien m'amuser, je neveux pas de plaisanterie "
Anaikab,22," petion ville, port au prince   ","Je suis Sage,un peuréservés.respectueuse,intelligente,jme battoujours pour avoir ce ke je veux,jsuis optimiste.je cherche un homme un vrai svp j ai pas de tempsa perdre pas d illusion svp ."
Jenner98,23," Yaoundé, Centre   ","Questions de trouver quelqu'un de sérieux ethonnête je suis jeune mais la beauté d'une femmec'est dans la tête, bisous  "
Stephie1995,23," Jacmel, Haiti   ",Je suis à la recherche d'un ami
ElSaphir,24," Antsirabe, Vakinankaratra   ",honnest
Diamondra26,24," Antananarivo, Analamanga   ",je voudrais avoir beaucoup d`amis 
leenayomih,19," Antsirabe, Vakinankaratra   ","je suis ici pour chercher des camarades et desamis sinceres, gentil, aimable ."
PrincessRiRi2018,22," Pointe-noire, Kouilou   ","Etudiante,j'aime les sorties en week-end,lacuisine,les restos,la piscine,la plage,le sport demaintien,le shopping,les enfants...Et surtoutj'aimerai rencontrer un hommecomprehensif,doux,aimant le sport pour unerelation serieuse.Big bisoussss"
preinhe,22," Lomé, Maritime   ","Cherche quelqu'un de ma vie , "
lydfat,24," Goma, Nord kivu   ",a la recherche d'une personne serieuse
jolaine777,21," Yaoundé, Centre   ",Excessive 
Lorena246,21," Port au prince , Petit goâve    ","Je veux retrouver un homme sincère qui comprenneet après nous marier et faire des enfants, chuisétudiante en informatiques bureautique chuis unpeut fofolle des fois"
Rinah17,23," Nosy Be, Diana   ",Je cherche un homme sérieux et qui m'accepte commeje suisje suis pa ici Pour s'amuser..donc ne m'envoie pa des texto si c'est pour celaque tu voulais faire..
Fati-chocolat,21," Ouarzazate, Souss-Massa-Draa   ",Je suis une fille marocaine belle gentillecharmante qui cherche une relation serieuse
Groupsdreams,24," Yaoundé, Centre   ",Suis juste là pr des relations amicales
Sunshin1994,24," Yaoundé, Centre   ","Je suis une jeune femme facile à vivre , maranteet avec la main sur le coeur je cherche juste moncompagnon de vie avec qui je cheminerais "
Natashasha,24," Centre de Flacq, Flacq   ",Venez découvrir par vous même...N'hésitez pas de m'envoyer de message ...
Vanla11,18," Mahajanga, Boeny   ",Je cherche une amour durable pouvant aboutir aumariage. Je ne cherche pas avanture
Jucida30,18," Pointé noire, République du congo   ",Je suis paulina une congolaise qui réside au CongoBrazzaville je suis sur ce site parce que j'ai uncœur briser je recherche un homme qui serait la am'aider d'oublier le cœur briser que j'ai je suisune étudiante et je fait aussi la formation surles langues
Vickoarson,23," Douala, Littoral   ",
Loulitta1987,23," Tunis, Tunis   ",Un jour l'amour a dit à l'amitié : Pourquoiexistes-tu puisque je suis là ?L'amitié lui répond : Pour amener un sourire là outu as laissé des larmes.
Buccicoco,21," Bouge, Namur   ","Bonjour à tous,je recherche une belle relationavec de la complicité , des moments de douceur etde tendresse à partager à deux."
