sandy234,40," Saintes, Poitou Charentes   ","Coucou, bonjour je suis ici pour chercher unerelation d'amitié et de complicité avec un hommesérieux, sympas ,gentil.A vous messieurs."
Aliciana1980,35," Valence, Rhône Alpes   ",Je suis un fille très sentimentale j'aimeraisrencontrer un homme sérieux pour une vie à deux.
Pommeverte1981,37," Dol de bretagne, Bretagne   ","attentionnée, patiente aimable sait se mettre à laplace des autres"
RSylvie0001,37," Orleans, Centre   ",Bonjour Je suis Sylvie Novice au site je suis a la recherche d'une belle rencontre Hommesérieux gentil doux qui me rendra heureuse 
Steph1786,40," Savigne, Poitou Charentes   ",Rencontre sérieuse
MimosaPudica,25," Montpellier, Languedoc Roussillon   ",
Spray6,30," L ile st denis, Ile de France   ","Bonjour Envie de vivre quelques choses de solide, doncenvie du bonheur ."
FemmeMtp,37," Montpellier, Languedoc Roussillon   ",
cath9746,40," Lille, Nord Pas de Calais   ",A la recherche d'une relation sérieuse 
Lesbienne8413,35," Chateaurenard, PACA   ",
Nemedemanderien,35," Compreignac, Limousin   ",Si on te demandeBien heureux les fêlés... Ils laissent passer lalumière!! 
Garancille123-_,35," Moulins, Auvergne   ",Bonjour jet recherche une relation sérieuse 
Colibris85,38," Les herbiers, Pays de la Loire   ","Dialogue de préférence avec des personnes de monâge 30/37 ans, mais aussi proche de ma région.Le tutoiement systématique n'est pas ma tasse dethé.Pas sérieux s'abstenir merci."
Melina650,38," St orens de gameville, Midi Pyrénées   ","relation Amoureuse avec homme 30-45 ans (pas plus)sans enfant, vivant à proximité de st orens de gameville (max 30 kms de distance);aucune réponse ne sera apportée aux personnes déjàen couple, à celles qui ne recherchent rien desérieux ainsi qu'à celles résidant trop loin. ET je ne réponds pas aux coucou ou salut ou kikoud'une insipidité infinie, un minimum d' intellectn'est p..."
Rougegorge2018,34," Mulhouse, Alsace   ",Jeune femme qui cherche un homme sérieux ayantentre 35 et 45ans.
La-dou-ce,39," Orleans, Centre   ",Aime la simplicité
aurelie4125,33," Selles st denis, Centre   ",
Bonawatergirl,29," Perpignan, Languedoc Roussillon   ","Je veux imaginer la vie avec la présence de celuilà auprès de moi, je veux imaginer la vie avec sonsourire pour illuminer mes jours."
swanline81,37," Caen, Normandie (Basse)   ","simple,sociable"
kella88,30," Lille, Nord Pas de Calais   ",je recherche une personne ayant de bonne qualité 
Beko-000,39," Cholet, Pays de la Loire   ",Je SUI à la recherche d une relation sérieuse
larystline,38," Le havre, Normandie (Haute)   ",femme   qurantaine pour homme digne d être aiméeet qui a de l amour à donner tres sérieuse et situation stable 
LAGRACE2-1,26," Montpellier, Languedoc Roussillon   ","Assez simple et aimable,  cherche une histoitevrai. "
62Gaga62,37," Hesdin, Nord Pas de Calais   ",
Gbrice78,40," Auboue, Lorraine   ",
sabacuirpvc,36," Annonay, Rhône Alpes   ",Je recherche une personne sérieuse pour me voir enfemme
Marinou2018,40," Brunstatt, Alsace   ","Jeune femme de couleur, cherche homme pourrelation d' amitié et plus si affinité. "
Tity35,35," Chantepie, Bretagne   ","Bonjour, J'aurais préféré une rencontre inopinéeau coin de la rue, une discussion improviséedevant les rayonnages d'une librairie ou dans lafile d'attente au cinéma ou un regard échangé enterrasse d'un café après le marché, mais ce  n'estpas si simple, alors pourquoi pas ici.....Au détour d'une page, échanger avec une personne,ça c'est le Hasard.....!Une jolie conversation en ..."
sweetblack1582,38," Lyon 08, Rhône Alpes   ",relation amical
Kely14,28," Villeurbanne, Rhône Alpes   ",Je suis une jeune femme sympa gentil etrespectueuse ki c'est prendre soin de son homme jerecherche un homme pour une relation sérieuse etune vie de couple
Charnue12,39," Creteil, Ile de France   ",
mysteriouskin83,32," Flayosc, PACA   ",Je cherche dans un premier temps quelqu'un desympathique et d'intéressant avec lequel faireconnaissance.Personnes analphabètes ou cherchantun plan d'un veuillez vous abstenir de mecontacter merci.
Flowrever-Me,25," Bruay la buissiere, Nord Pas de Calais   ",
Choisei34,30," Lyon 01, Rhône Alpes   ",Rencontre amicale
nadinepourfemme,40," Paris 13, Ile de France   ",
SabrinaM33800,32," Bordeaux, Aquitaine   ",jeune maman d'un petit bonhomme à prendre le toutou à laisser... d'un caractère plutôt affirmé je sais ce que jeveux et surtout ce que je ne veux pas ou plus... Au plaisir de vous lire...
audrey309,38," Mulhouse, Alsace   ","Depuis quelques en Alsace, j'aimerais rencontrerde belles personnes si ce n'est la belle personneavec des valeurs!"
milie65,33," Tournay, Midi Pyrénées   ",Je suis une fille simple qui cherche du sérieuxJe cherche un homme entre 25 et 40 ans
Chantu20,33," Argenteuil, Ile de France   ","Je suis une jeune femme dynamique respectueuse etserieuse je recherche un homne serieux pourrelation serieuse. J'adore la lecture,lesechanges.. Je suis simple et ouverte d'esprit."
Prysenatouche,32," Antony, Ile de France   ",Rencontre
Magda251,40," Besancon, Franche Comté   ",Je recherche du sérieux pas d aventure  et mecsérieux 
Alicia1992,26," Angouleme, Poitou Charentes   ",On se voit et on voit
lilooo7,38," St junien, Limousin   ","cherche, dans l'idéal, une relationsérieuse........mais n'y crois pas trop MDR !!!"
AdouChristelle2018,30," Paris 19, Ile de France   ",Recherche une amitié sérieuse pour relationdurable. Plaisantins s’abstenir 
Siniya,37," Marquette lez lille, Nord Pas de Calais   ","Je suis ici pour rencontrer un hommefidèl,sincère, aimable pour relation sérieuse .jesuis chrétienne protestante  alors j'aimeraisrencontré un homme croyant .je travaille commeauxiliaire de vie auprès des personnes âgées.Douce ,sincère et fidèle  je vous invite chersmonsieurs à la discussion et dans le respect.Merciiii "
Feu-d-artifice,33," Orleans, Centre   ",Jeune femme simple
34rudy,33," Courlaoux, Franche Comté   ",jeune femme black a la recherche d une relationsérieuse tout plaisantin veiller vous abstenirmerci
Modaly,31," Fresnes, Ile de France   ",Discutons et nous verrons. Pour le restel'affinité et l'avenir nous le dira... Arretez vos blagues a 2 balles sur la prison. Jsuicomplètement à l'opposé !
Gaelle3000,36," Nimes, Languedoc Roussillon   ",Belle black célibataire ss enfants aimeraitrencontrer un homme avec des valeurs et desprincipes 
vero5901,40," Belley, Rhône Alpes   ",
mimirapsodie,30," Hanviller, Lorraine   ","Hello,:-) je recherche quelqu'un de gentil,sympa ,à l écoute de l autre,respectueux,honnête,stable,ayant des qualités en  bricolage , mécanique et aimant les enfants. .."
Connie0613,36," Marseille 01, PACA   ",
vaness85a,39," Montaigu, Pays de la Loire   ","Bonjour,je suis à la recherche une relationsérieuse dans ma région pays de Loire "
Coralyaa,25," Lille, Nord Pas de Calais   ",Ici pour faire de nouvelles connaissances si vousvoulez en savoir un peu plus sur moi n'hesiter pasà  me laissez un petit message :-)
Louloue04,38," Rouen, Normandie (Haute)   ",Je suis ici pour trouver quelqu'un qui voudraitrefaire sa vie
redbaccarat,40," Chelles, Ile de France   ",
boubou-2019,40," Nimes, Languedoc Roussillon   ",Coucou bonjour  je suis  ici  pour  me   trouvé l'homme  avec  qui   refaire  ma vie   
laetimondesir,27," Thionville, Lorraine   ","je recherche tout d'abord a faire de bellesrencontre et pourquoi pas plus si affinité. Jesuis de nature joyeuse, sincère, et n'aime pas ceprendre la tête. "
Titi-14,29," Thenezay, Poitou Charentes   ",Célibataire depuis 6 mois je recherche unerencontre sérieuse avec un homme de 35 a 45 ans.
Missmiss100,38," Orleans, Centre   ",Respect et sérieux
angycopacabana,29," Elancourt, Ile de France   ","Je recherche quelqu'un entre 26 et 35 ans (sansenfant) pour une relation sérieuseuniquement.rencontrer LA bonne personne avec quiavancer sentimentalement et tout construireensemble.Je suis passionnée par la photographie,la musique, le reste est à découvrir...si j'ai lachance de partager ça, avec celui qui sedemarquera des autres et aura des choses àm'apprendre en retour.Discu..."
sabrina_2111,30," Montpellier, Languedoc Roussillon   ","Recherche homme ou femme pour amitié. Je ne veux pas être méchante mais je ne recherchepas de personne, pour le moment, de plus de 40ans... Merci de votre gentillesse et de votrecompréhension. "
Phanie5428,37," Antrain, Bretagne   ",Maman de 4 enfants je recherche quelque chose destable
kanelia08,38," Beynes, Ile de France   ",Je souhaite faire des nouveaux amis étant nouvelledans le secteur. Connaître les lieux et sortir..
Fifi9324,26," Paris 11, Ile de France   ",Relation..
Nadoudou2018,36," Bihorel, Normandie (Haute)   ",Femme de couleur douce gentille sachant ce qu elleveut.
Kelly17_,26," Matha, Poitou Charentes   ","Les personnes de plus de 35 ans merci de passervotre chemin.J'aime me balader, les animaux, la photo, lacampagne..."
Nanouu80,38," Douai, Nord Pas de Calais   ",Femme de couleur recherche à faire des bellesrencontres. Aux plaisir De vous lire.
Quelajoie36,36," Paris 15, Ile de France   ",Recherche homme pour rencontre sérieuse. 
IsaDivEv8,34," St valery en caux, Normandie (Haute)   ",Je recherche tout simplement à rencontrer denouvelles personnes dans la région. J'aime leschoses simples. 
When-i-met-you,32," Chambery, Rhône Alpes   ","Difficile de se décrire en quelques phrases. Pourfaire court, je dirai que Calme et simplicité ettolérance me caractérisent. J%u2019aime profiterdes petits plaisirs de la vie et des personnes quej%u2019aime. Si tu souhaites me connaître plus n%u2019hesitespas à me contacter.P.s réponds uniquement aux personnes de ma région."
Yeliane40,40," Villepreux, Ile de France   ",Je suis sérieuse douce attentionnée  à larecherche de mon prince charmant avec qui jepourrais m entendre parler m épanouir  partagé unevie de famille stable et faire des projets.Pour plus faire connaissance envoie moi un petitmessage merci à bientôt 
Josepha1981,37," Amberac, Poitou Charentes   ",Une belle rencontre pour une vie à  deux.
Estrella35,35," Bordeaux, Aquitaine   ","Ne pas aimer ma photo ,ni entrevue svp...inutile.Je suis ici pour continuer ma vie avec un homme âgé de 35 a 55 ans.,gentil, indépendant, etmature.Je ne cherche pas un père pour moi ni pour mesenfants, mais cher monsieur fibre de familleobligatoire .Je sais être gentille, attentionnée et un bonsavoir vivre .Merci de votre attention. Très cordialement Estrella"
livie16,33," Rouen, Normandie (Haute)   ",Passer le temps
Severine241,26," Montpellier, Languedoc Roussillon   ",A la recherche d une belle rencontre vivre le vraiamour belle relation qui aboutira au mariage etfondé une famille
Andreyane2a,30," Ferney voltaire, Rhône Alpes   ","Bonjour, bonsoir, je suis une célibataire sansenfant je recherche une relation sérieuse ,durable, stable pour une vie de couple épanouiedans l'amour mutuel , propre .avec un hommesérieux fidèle célibataire ayant le même but etsouhait de recherche que moi, s'il vous plaîthomme marié, aventurier non merci."
Magali1780,38," Tergnier, Picardie   ",Recherche relation sérieuse
ornellalove01,29," St denis, Ile de France   ",recherche une relation sérieuse pour une viemeilleure à deux 
Mimina_,36," Brest, Bretagne   ","Je suis une personne douce et agréable et jaimerais trouver une personne honnête et tendrepour partager ensemble les plaisirs de la vie.Recherche une personne en rapport avec l âge,38ans au maximum.Les plaisantins, vous serez vite dégagés "
Nini5890,36," Bourges, Centre   ",
20choeur,40," Bordeaux, Aquitaine   ","""La raison parle"" d'où l'inscription,""Mais l'Amour chante"" alors l'espérance de larencontre..."
belly25,29," Noyon, Picardie   ",je recherche amour juste du serieux
anike03,40," Audun le tiche, Lorraine   ",Recherche relation serieuse
Beatrice_jolie,35," Barentin, Normandie (Haute)   ",Bonjour je suis jolie je me suis inscrite sur cesite dans le but de retrouver un âme s%u0153ur quine sera la pour me juger dans le respect de toutun chacun
Flaura2008,36," Viry chatillon, Ile de France   ",Je suis ici pour trouver l’amour 
Ladouce1891,35," Nantes, Pays de la Loire   ",Jeune femme africaine simple affective recherchesune relation sérieuse et durable basé sur l Amourla confiance et fidélité 
Magali_70160,35," Faverney, Franche Comté   ",Ici pour discuter dans un premier temps et onverra par la suite. Je ne suis pas pressée :-)
mwilly62,32," Achicourt, Nord Pas de Calais   ","bonjour, à tous je m'appelle marie, je suis à larecherche d'une relation sérieuse basé surl'honnête , sincérité ...  "
Aimendedi,40," Strasbourg, Alsace   ",Salut
rainyy,36," Aubagne, PACA   ",Relation sérieuse 
Louna2019,26," Loudun, Poitou Charentes   ",Recherche un homme sérieux 
57rayondesoleil,34," Algrange, Lorraine   ",Je recherche un homme entre 27 et 43 ans .
76sosoanne76,40," Dieppe, Normandie (Haute)   ",Qui vivra verra!
Routh2019,32," Abbeville, Picardie   ",Cherche des amis 
Ama2845,31," Chartres, Centre   ",On ne sait jamais...
everty1972,31," Noisy le sec, Ile de France   ",Chui simple et naturel...avec la tete sur lesepaules je sais ce que je veux. Faq et pas serieuxsabstenir
Maryfleur81,37," Goussainville, Centre   ","Cc je suis une demoiselle agee de 37 anscelibataire sans enfant ,d origine africaine,croyante pratiquante qui desire trouver samoitie.Alors si vois vous voulez savoir plus surmoi contactez moi"
Parfaite7,28," St ouen l aumone, Ile de France   ","Je suis madame parfaite, trop mm parfaite, maisavec beaucoup des défauts."
Abibi74,34," St julien en genevois, Rhône Alpes   ",Vie  à deuxMessieurs Plan kul merci de passer votre chemin 
pamimie,36," Niort, Poitou Charentes   ","J aime le social  le cinema, la cuisine, lafamille les ballades lecture les enfants, la vie de couple j souhaite rencontre une bonne personne de boncaracteres qui aime la famille les enfants etautresUne épaule d homme pour la vie"
sabrina-27,29," Les andelys, Normandie (Haute)   ","Coucou moi c'est Sabrina 29 ans ,Maman de deuxmerveilleuses princesses que j'aime de tout moncoeur qui passe avant tout le monde .Je suis ici tout d'abord pour faire de nouvellesconnaissance amicales avant tout après pour quoipas si plus affinité .PS:Après 37 ans sais pas la peine de menvoiyer desmessage MERCI ! !Alors pour en savoir plus sur moi n'hésiter pas avenir me pa..."
Lunelle89,30," Mellac, Bretagne   ",Jeune femme africaine  recherche l'amour j'osecroire que sur ce site il reste des hommes sérieuxet fiable je suis célibataire sans enfants jecherche une relation sérieuse pouvant aboutir aumariage 
superniniedu59,39," Lille, Nord Pas de Calais   ",Femme  célibataire de 39 ansrecherche rencontre amicale dans un premier temps
Emma3185,33," Toulouse, Midi Pyrénées   ",
Eliraso,40," Bordeaux, Aquitaine   ",Je cherche une relation sérieuse.
plaisirtrio80,35," Abbeville, Picardie   ",pas hommes!!!!!! et pas la peine d envoyer demessages il n y aura pas de reponse Je recherche une amie pour amitié et plus si on ons entend bien pourquoi pas 
velia46,37," Couzou, Midi Pyrénées   ",Bonjour je suis à la recherche d'une relationsérieuse pour une vie à deux (dans ma région svp) ; - )))
claudicharmante,34," Thionville, Lorraine   ",Désire rencontrer un homme sincère et serieux avecdes qualites humainesAttentionné et tres aimablePartager nos chemins ensemble
Ingridn0908,38," Annemasse, Rhône Alpes   ",Plein de bonheur 
Magalieeeee,33," Lamballe, Bretagne   ","Femme simple, cherche du sérieux. J aime leschoses simple et l humour.  "
brusteph,33," Libercourt, Nord Pas de Calais   ",
maeviane2000,37," Antibes, PACA   ",Uniquement pour du sérieux 
Myself2018,38," Strasbourg, Alsace   ",Je cherche une rencontre durable
ngoaitruongthon,28," Guiscriff, Bretagne   ","Jea cherche un homme sérieux, de 29 ans au 40 ans,l'aimer à voyager parce que je suis unevietnamienne...pour savoir plus à  moi, contactez-moi sur Facebook même nom perso , merci ! àbientôt. "
Nath35000,38," La chapelle aux filtzmeens, Bretagne   ","Je suis célibataire avec 2 enfants,  je suis icipour du sérieux,  je pense être assez grande poursavoir comment gérer ma vie alors je ne recherchessurtout une personne à qui je dois justifier mesfaits et gestes à tout moment "
steph-cunac,38," Albi, Midi Pyrénées   ","bonjour je suis une femme de 1m76 donc jerecherche un homme de ma taille ou plus,de matranche d'age et surtout dans ma region.J'espere ne vexer personne.Je suis de retour sur le site depuis mi novembre2018.Je suis féminine mais je peux très bien aussi êtreun garçon manqué donc si vous cherchez quelqu'unqui soit toujours féminine jusqu'au bout desongles tout le temps passez vo..."
QUELIN,29," Crest, Rhône Alpes   ","Je suis une femme courageuse,attentionnée,douce,je cherche un homme pour la vie. Vivre en deuxc'est mieux."
11elena,38," Lyon 07, Rhône Alpes   ",Je suis une femme tres serieuse :à la recherche dema moitier quelqu un avec qui je Peut tout partage j aime la  musique faire des petits repas pourMon homme avec plaisir et souhaite des vacances enThailande sous le Soleil  
alvine8,37," Troyes, Champagne Ardenne   ","femme dynamique , honnete ,sincere et fidelerecherche celui qui pourra faire battre mon coeurtout simplement"
Mlsm07,25," Paris 14, Ile de France   ",~Passionné de militaire..;)~mon fils ma bataille<3~activités: sport a la salle (histoire de garderla forme)×pas de plan q merci d avance ça m interesse pasdutout! 
lafleuure,29," Ormes, Centre   ",Je me la raconte pas mais je recherche quelqu'unde ma génération qui vit dans ma ville
Corry11,25," Paris 08, Ile de France   ",
petitapetit3,35," Bagneux, Ile de France   ","Ici dans le but de faire LA rencontre avec unhomme souhaitant s'investir dans une relationdurable. Bien entendu, cela sera en fonction dufeeling réciproque.Sur la région parisienne uniquement.Ps: Les personnes indécises, ne me contactez pass'il vous plaît! Évitons de nous faire perdre dutemps les uns aux autres!Merci."
YAMINA1978,39," Pierrefitte sur seine, Ile de France   ",Je vie en algerie et pour mon profil c est macousine qui vie en France qui ma créer mon profilen France. Pour ce que la distance ne les dérangepas. Et je cherche un homme sérieux pour une vie àdeux. Je suis algérienne et une très bonnecuisinière. Pas sérieux s s'abstenir 
magafra33,40," Villenave d ornon, Aquitaine   ","40 ans et aujourd’hui à la recherche de son âmesœur Si tu es sincère, marrant, pas chiant et que tu asenvie de faire un bout de chemin avec unecapricieuse, marranten’hésite pas "
Lionne_95,36," Enghien les bains, Ile de France   ",Rencontré sérieuse  j aime le sport cin8 voyage 
Armeljos,35," Champigny sur marne, Ile de France   ", Recherche amitié 
bidule-zazou,32," Soissons, Picardie   ",
Manu-1991,27," Deville les rouen, Normandie (Haute)   ",
maita0587,31," Clermont ferrand, Auvergne   ",je suis une jeune femme de 30 ans et tout ce queje souhaite c'est d'etre heureuse un jour car toutle monde me dis que l'amour existe réellement jene sais pas si je dois y croire encore si jem'inscris aujourd'hui c'est parce que au plusprofond de moi je veux y croire j'espere que je levivrais un jour.......
Sapinnoel33,33," Berganty, Midi Pyrénées   ","Une âme d'artiste, généreuse et passionnée.Bien naturellement, j'ai un critère physique, jesuis sensible aux hommes matures, élégants,surprenants, délicats, intéressants etcharismatiques. J'ai bien conscience que toutesces qualités sont rares, mais c'est bien pour celaqu'elles sont précieuses à mes yeux, et je n'endérogerai pas car l'Amour est le fruitinconditionnel de sent..."
Ninone2,32," Lyon 03, Rhône Alpes   ",
une-fleur-d-automne,40," Carcassonne, Languedoc Roussillon   ","Bonjour à vous qui me lisez,Je suis heureuse quand dans la relation, chacunest nourri et grandi au contact de l'autre, uneréciprocité et une grande complicité, de l'écoute,du dialogue et des partages de qualité...Les faux profil, passez votre chemin, merci."
Azam-9,39," Mauleon licharre, Aquitaine   ",Femme douce souhaite un nouveau départ
katravel,39," Pierrelatte, Rhône Alpes   ",Si vous êtes ouvert d'esprit et que vous avezenvie de faire des sorties de activités n hésitezpas à me laisser un message.
Mag2920,34," Brest, Bretagne   ",A la recherche de l'âme sœur...
Katalia1980z,37," Alban, Midi Pyrénées   ",Jeune femme de couleur je recherche une relationsérieuse suivis qui aboutir à quelque chose passérieux merci s abstenir j'aime le sport lesbalades resto 
Magalie5000,32," Toulouse, Midi Pyrénées   ",aimé la vie
heureuse55,32," Clouange, Lorraine   ",Je recherche une relation sérieuse et un hommesérieux 
Nelly00237,38," Paris 07, Ile de France   ",Bonjour   Mon prénom c’ est Nelly plutôt sympa  jerecherche une relation basée sur la confiance etle respect .je recherche un homme plutôtromantique gentil avec beaucoup de valeurs  alorssi mon texte vous parle vous êtes le bienvenu dansmon univers alors à vous de jouer et à bientôt......
chanel1979,39," St etienne, Rhône Alpes   ","Shopping, charmante, souriante et sincère"
blueavenir,36," Nantes, Pays de la Loire   ",à découvrir
wingie,34," Paris 12, Ile de France   ","Je recherche une relation amicale, et plus siaffinités."
Louna_1979_,39," St denis, Ile de France   ",
Maya68680,34," Kembs, Alsace   ",Coucou
Ndahi2019,29," Rethel, Champagne Ardenne   ",Une belle rencontre qui durera dans le temps. 
mana-aloa,40," Chateau thierry, Picardie   ","bonjour , envie d'une belle rencontre , pourconstruire une relation pleine de complicité et dedécouvertes , une relation basée sur l'amour,lerespect, le partage .je suis une femme épanouie et accomplie , j'aimele voyage, le ciné , théâtre, un bon repas entreamis, j'adore la vie dans son ensemble et laspiritualité ( la méditation , développementpersonnel ...). si vous êtes a..."
_Alkae_,30," Anet, Centre   ",
Nanccyyy,31," Beauvais, Picardie   ","Tant qu'il y a la vie, il y à de l'espoir, On atous droit au bonheur donc les mal honnête, lesescrocs, profiteurs j'ai ne plus la force pour çaMERCI DE COMPRENDRE "
chrichribzh35,34," Guichen, Bretagne   ",a la recherche dune rencontre sérieuse 
Gallou37,38," Tours, Centre   ","Simple et sans prise de tête, j'espére trouver unhomme qui aime la vie pour partager des momentscomplices..Plans d'un soir, passez votre chemin!"
rhode77,36," Bourg la reine, Ile de France   ",Je suis une jeune femme sympathique et honnête àla recherche d un homme sérieux pour une relationsérieuse pouvant aboutir au mariage. Toutaventurier s abstenir
Djen86,32," Rosny sous bois, Ile de France   ",Jeune femme de 31 ans souriante à la recherche dubonheur tout simplement.....
Leeloo21,35," Dijon, Bourgogne   ",Je recherche une personne sérieuse 
sanjhana90,28," Clamart, Ile de France   ","Je suis Sanjana,d'origine indienne Mauricienne,nouvelle dans la région (parisienne)je viens dusud plus précisément dans le (Var Toulon).je suisici pour faire des connaissance,les hommes avecl'arrogance et égoïsme ne m'intéresse pas.je suisplus adapte aux gens qui sontsimple,cultivés,intéressant et qui un minimum derespect envers les autres.sans avoir de proposracisme,je confir..."
antionnee38,39," Rennes, Bretagne   ",Pour dialogue
rosesrouges19,38," Tulle, Limousin   ",pour trouver un homme a partir 40 ans je n aimespas les mensonges  l hypocrisie j'aime  bien lesgens honnête franc                                                                                                                                                                          puis j aimebien écouter du zouk le latino  musique des années80 j'aime bien la montagne donc j a...
Sandrinecendrillon38,37," L isle d abeau, Rhône Alpes   ","Bonjour je m'appelle Sandrine, je suis une jeunemaman de 4 enfants, j'ai les yeux verts, j'ai detrès long cheveux châtaine, je mesure 1,60, jepèse 57kg, je suis la pour faire des rencontresest peut-être trouver l'amour mais je cherche pasune histoire d'un soir, je recherche un hommeentre 28 et 38 donc après cette âge là c'est pasla peine de m'envoyer des messages je répondrais..."
Love2333,35," Toulouse, Midi Pyrénées   ",uniquement pour du sérieux pas sérieux s'abstientcar je bloqué 
MarineMadelaine,34," Paris 02, Ile de France   ","Recherche homme entre 28 et 41 ans (désolée maisje ne lirai pas le message au-delà de cettetranche d'âge), sans enfant et sans attachesentimentale mais désireux d'en construire."
Cleopatra31000,35," Toulouse, Midi Pyrénées   ",jeune femme de 33 ans cherche son jules césar lol;je ne saurais pas me décrire sauf une j sais que jsuis une personne agreable a vivre
Amah85,31," Antony, Ile de France   ",Jeune femme sérieuse cherche un homme pour unerelation sérieuse.
prune231179,39," Montauban, Midi Pyrénées   ",Je recherche uniquement des personnes avec quiéchanger et discuter de choses et d'autres...
portugaise95,37," Bezons, Ile de France   ","je suis à la recherche du grand amour, d'unepersonne qui saura m'aimer comme je suis. est ceque l'homme qui ne juge pas le physique et lestyle d'une femme existe ???un homme simple, sincère, qui sait apprécier unefemme pour ses valeurs et qualités, et pour cequ'elle est.  c'est cela que je recherche. existe t'il celui qui fera battre de nouveau moncoeur, mais sans le briser ..."
Naomi75,38," Paris 20, Ile de France   ","Je cherche un homme gentil, sérieux, câlin,attentionné pour une relation stable et pérenne.J'aime les sorties au restaurant,les balades, lesvoyages. En effet, je suis une personne gentille,sympathique, facile à vivre."
Wolfchoupisilver19,27," Cusset, Auvergne   ",
Valere1990,28," Montpellier, Languedoc Roussillon   ",Rencontrer 
Nora2022,40," Langon, Aquitaine   ","Belle femme française d’origine africaine,socialement stable recherche, recherche hommesocialement stable honnête, ne vivant pas dans lesjupons de sa mère et de ses sœurs, pour construireune vie de couple.Homme enfant , indécis ou à problèmes s’abtenir.PS:  je souhaite être contactée uniquement parhommes caucasiens.Merci de le respecter "
Joslin8,38," Rennes, Bretagne   ",Je suis une femme célibataire cherche homme  pourune relation sérieuse et durable basé sur laconfiance la fidélité l'honneté la sincerité lerespect et le dialogue sans prise de tëte régarder dans la même direction faux profil passeta route je n'est pas de Facebook ni skype merci
Choisy79,39," Luzarches, Ile de France   ",Pourquoi pas essayer:Il paraît que ça marche ! Alors essayons voir dansquelle meandre la vie nous mèneraJe suis non fumeuse et mon souhait serait derencontrer la seule personne qui aimerait  essayerde faire naître une relation amicale pouvantdevenir amoureuseJe suis AFRICAINE et je j'habite en Île de France
mimilagodedieu7,34," Ales, Languedoc Roussillon   ","salut a tous je cherche l homme de ma vie celuiavec qui je vais vivre une  vrais histoire d amour, je ss sans emploi   . j ai mes principes pas defumeur et pas de buveures  ne m écrivent passvp.merci"
