Jerico2511,39," Paris 14, Ile de France   ",Une vrai rencontre 
Handball69,27," Meyzieu, Rhône Alpes   ","Bonjour,je cherche relation amicale, ou amoureuse. je nesuis pas difficile, aime parler, découvrir deschose et ouvert à la discussion.N'hésitez pas à venir parler"
William897,30," Paris 01, Ile de France   ",Beau black
Sanz1301,28," Marseille 01, PACA   ","De retour dans le Sud, j'espère faire de nouvellesconnaissances. Avis aux personnes aimant rire !"
yoyo315,38," Colomiers, Midi Pyrénées   ",amitiés et plus si affinités ...
kmayyill,38," Villeurbanne, Rhône Alpes   ",bonjour je suis kamel célibataire jamais mariétrès gentil calme sérieux polie respect bien et jecherche de faire connaissance sérieuse.et plus cipossible %uD83D%uDE09
Magique1015,26," Lyon 08, Rhône Alpes   ",Jeune plein de bonnes vibres 
alextim,29," Aurillac, Auvergne   ",cherche relation sérieuse
Rmilla,34," Montpellier, Languedoc Roussillon   ",Je suis un homme a la recherche d'une femme pourune relation durable
tib974,39," Rennes, Bretagne   ",la vie est une fete
cat02100,25," St quentin, Picardie   ", 
Gerome65,37," Tarbes, Midi Pyrénées   ",
yeuxbleux7878,39," Paris 16, Ile de France   ",Je suis toujours heureux d etre en vacances et deprofiter du soleil.Simplement inscrit ici par curiosité.Ne recherche rien.
Chaomao1534,38," Paris 18, Ile de France   ",Je cherche une relation sérieuse 
77alba77,38," Paris 04, Ile de France   ","Que dire de moi ? Juste que si je suis là, sur ce site c'est pourrencontrer une belle femme de l'intérieur surtoutsans négliger la beauté physique,  une femmeimparfaite  mais normale, aimable, qui me donneraenvie que je soit toujours à ces côtés,  qui mefera rêvé, que loin d'elle je ne sentirai aucunconfort.  Et en retour je ferais tout pour la rendreheureuse je suis très com..."
mickey76780,27," Fry, Normandie (Haute)   ","Bonsoir, Bonjour, Je me suis inscris sur ce site pour rencontre unefemme pour une relation sérieux! La solitudecommence à me pèser! Je recherche une femme entre 27 ans à 38 ans! Jesuis homme doux et sensibles et un coeur tendre àprendre Beaucoup de femmes pense que je suis ici pour uneaventure d'un soir autre même si j'ai que 27 ansje recherche du sérieux! Pour les personnes ..."
emixame_34,38," Montpellier, Languedoc Roussillon   ","autonome et independant, je souhaite rencontrerune personne attachante afin de nouer de nouveauxliensprofiter de la vie et de tous ces plaisirs"
atrayan14,40," Caen, Normandie (Basse)   ",webmasterdialogues
sebolard45,27," Orleans, Centre   ",
pleusky,39," Laon, Picardie   ",Faire des rencontres c est pas si évident que sa .
ghislain869,37," La gaubretiere, Pays de la Loire   ",je recherche une relation amoureuse avec une femmedans le pays de la loire jai 32ans je suis brun auyeux vert 1m75 cheveux court doux affectueux calinet gentil et comprensif et faire connaissance etplus si affinites 
carmelo243,33," Maisons laffitte, Ile de France   ","Bonjour , je suis ici pour discutee avec despersonnes gentils calmes et très attentionnés "
Mattdeffb,38," Pleurtuit, Bretagne   ",Bonjour..a la recherche de ma moitié ..je suis unepersonne simple et positif..a découvrir et vousdécouvrir...
moulito2,38," Rueil malmaison, Ile de France   ",je suis très calme et timide.blagueur et trèsattentif.le reste sera à découvrir.
Nanaler1972,40," Tours, Centre   ",Je suis à la recherche de ma moitié. Pas sérieusecontinuez votre chemin.je déteste les femmes avecleurs amour de raison. continuer votre cheminsurtout Camerounaise je ne veux pas mourir decrise cardiaque.  gabonaise et ivoirienne aussi 
felixtito,35," Bastia, Corse   ", rencontrer des personne sympas
LoneWolf059,26," Douai, Nord Pas de Calais   ","Bonjour, Je suis un homme sérieux , sincère et honnêteJe recherche une femme pour nouer des liensamicaux voir affectifs Je suis ouvert à tout types de conversation Au plaisir de vous lire "
Maxime0608,33," Villedieu les poeles, Normandie (Basse)   ",Vie la vie comme elle vient 
laurentmarley,39," Campagne, Aquitaine   ",
Basstns,38," Toulon, PACA   ","Je suis célibataire, je cherché une relationsérieuse, je 37 ans..."
demi-ange,39," Lille, Nord Pas de Calais   ","bonjour,je recherche une femme avec qui jepourrais tous partagés dans tous lesdomaines,cultiver qui a du caractère juste sequ'il faut, douce, un peu jalouse, élégante enétant naturel ,(je recherche celle avec qui êtrefusionnel)."
CharlieHarper,38," Thouars, Poitou Charentes   ",Recherche celle qui fera vibrer mon cœur :) 
DJoZEF80,38," Nantes, Pays de la Loire   ",Amitié 
Tidus13013,25," Marseille 13, PACA   ","Soit la Bienvenue gente dame ;)Jean-Paul, Marseillais de 25ans célibataire !  Recherche uniquement une relation sérieuse.« Elle rêvent toutes d%u2019un coup de foudre,mais elles sont peur des orages... »«Ta femme en or, ta plaqué pour bronzé avec tonargent » «Pinocchio n%u2019a jamais été aussi réel, quandont voit ma gueule de bois » « Ce n%u2019est pas, que je n%u2019ai..."
bouylove,38," Amiens, Picardie   ","je cherche une femme simple et vrai , et ilpossible de construire , et non dans le mensonge!!! il est vraiment impossible d'avancé sur cesite car il y a aucune franchise ni sincéritè ? ily a beaucoup de moi je? et de long discours , maisjamais de vrai discussion sérieux , trop de blabla bla ? heureusement que vous etes caché dèrriervotre écran ?)"
StefTh,31," Chelles, Ile de France   ",Alors je ne vais pas écrire grand chose car jepréfère qu'on discute. Je suis un homme normal qui aime profiter deschoses simples de la vie. Pour moi la complicité est une chose fondamentaledans un couple et c'est ce que je recherche. Au plaisir de vous parler.
Olivierlegascon47,33," Marmande, Aquitaine   ",Jeune trentenaire dynamique
lolotoutranquil,37," Satillieu, Rhône Alpes   ",
Ducharmme,40," Pantin, Ile de France   ",Paix et Amour 
Malek1234567,31," Deuil la barre, Ile de France   ",.
Seb19780504,40," Lille, Nord Pas de Calais   ",Je suis un homme à la recherche d'une relationsérieuse Basé sur la confiance stabilité etcomplicité partage...J'aime également découvrir les gens car c'estenrichissant donc la communication est une trèsbonne choses 
adrienraoul,34," Bordeaux, Aquitaine   ","Je serai de faire la connaissance d'une âme-sœurpour relation sérieuse, je travaille dans unesociété alimentaire, j'aime le sport, la natation,la musique, la danse, la gymnastique, lapromenade, la famille, le cinéma l'amour, lacompréhension, le travail, je rêve construire unefamille, j'aime le respect, la tolérance, lepardon, la vérité, l'amour, je n'aime pas lemensonge, l'hyp..."
TONY29910,36," Tregunc, Bretagne   ","RECHERCHE FEMME LIBRE.Je suis câlin et attentionné.  Je recherche unefemme authentique, aimant rire et partager de bonsmoments. Je n'ai aucune préférence de couleur nide critère physique particulier à formuler. Jelaisse la chance au destin.Au fur et à mesure du temps qui passe j'apprends àvoir le positif là où il se trouve et à dévoilerma personnalité à celle voulant la déco..."
Willes110,37," Le havre, Normandie (Haute)   ",
handsome80,38," Mezy sur seine, Ile de France   ",Nothing really
Tnani2,39," Paris 19, Ile de France   ","Faire connaissance, petites sorties sympas etpartager un maximum de fous rires.La suite, àvoir..."
Romantik10500,34," Morvilliers, Champagne Ardenne   ",
nourredinne75,36," Paris 17, Ile de France   ",2 solide que 1
Gentar,37," Bordeaux, Aquitaine   ","Je recherche une relation sincères,intègre etsérieuse avec une femme plaisante et aimante avecdes valeurs nobles."
lokito58,25," Nevers, Bourgogne   ",..
Kamel_57,39," Hagondange, Lorraine   ",Bonjour à tous
Etoile23traore25,33," Paris 20, Ile de France   ",Trouver la joie 
dimo78,40," Cholet, Pays de la Loire   ",cherche une amitié ..
leog07,31," Le puy en velay, Auvergne   ",Rencontre amour ect 
Mamahh,30," Paris 10, Ile de France   ",Une relation serieuse 
ofivejh,26," Nort sur erdre, Pays de la Loire   ",
HURUKAN33,34," Creon, Aquitaine   ","Bonjour,Jeune homme calme, posé ouvert d'esprit et un peurêveur.Mes passions sont le sport et les animaux.A la recherche de discutions enrichissantes et lefeeling fera le reste."
romain6875,27," Soultz haut rhin, Alsace   ","je suis à la recherche d'une relation sérieuse,une personne simple ,attentionnée et attachantecomme je le suis . J'aime le sport , le cinéma etles concerts."
luka37000,39," Tours, Centre   ","Personne sympatique, voir drôle parfois...."
Titebouille14000,39," Honfleur, Normandie (Basse)   ",Gentil serieux
Romains68,38," Bollwiller, Alsace   ",Bonjour
Hugodo198315,35," Agen, Aquitaine   ",Fidele honnete serieux
Max1600,40," Luxe, Poitou Charentes   ",Je recherche une relation sérieuse 
jonbzh1,35," Montmagny, Ile de France   ",--
Marcbis232,34," Bazouges sur le loir, Pays de la Loire   ",je cherche une femme polie qui sache dire aurevoirqui aime la nature et qui voudrais vivre au bordde l'eau et oui qui veule vraiment du serieux etnon joué merci bisous 
adel95172,38," Enghien les bains, Ile de France   ",c'est le début ...
Yayous33,27," Lyon 07, Rhône Alpes   ",Une relation amicale et voir plus 
Ahmedory,33," Paris 12, Ile de France   ",Jeune homme plutôt poser et coolC est pas moi sur la foto donc si sa te pose unproblème ne me parle pas tou simplement ;)
stromae33,38," Bordeaux, Aquitaine   ",bonjour..je suis ici pour une rencontre amical ousérieuse.rompre ma solitude..je ss qlq1 de bien etsimple.
Fmarty,38," Evreux, Normandie (Haute)   ","Bjr, se faire des amies , puis ???  Qui sait ?Avis à celles qui penseraient que mon profil estfaux, je suis bien celui que je suis. Gentil,rigolo, sociable... Alors soyez sérieuses Svp ! "
domi46211,29," Cahors, Midi Pyrénées   ","Bonjour à tous.Je m'appelle Dominique, je suis un jeune homme âgéde 29 ans, je suis à la recherche de jeunes femmesdans le but de faire des connaissances amicalesqui pourront peut-être par la suite se transformeren relation sérieuse si nous avons des affinitéset l'envie d'avancer dans la même direction.Sachez que ma démarche est très sérieuse et que jene suis pas la pour m'amu..."
Messcool,30," Argenteuil, Ile de France   ",
Leezo24,36," Chaville, Ile de France   ",Rencontre 
lecaillero,36," La caillere st hilaire, Pays de la Loire   ",je voudrais faire rencontre seriuse 
bestprices75,34," Paris 07, Ile de France   ","Apprendre à connaître, savoir aimé. "
Spin_92,33," Rueil malmaison, Ile de France   ",
ChristianBest,26," Rennes, Bretagne   ","Jeune homme respectueux, cherche femme pourrencontres formidables. Peu importe ton origine situ sais pourquoi t'es là on se comprendra. Je suisdu genre respectueux et je m'efforce de comprendreles autres.Tous les plans sont les bienvenus dans le stricterespect bien sûr. "
Sergent2087,31," Grigny, Ile de France   ",Je suis ici pour faire des connaissances  et quisait !!!!!
hcolff,28," Champagnole, Franche Comté   ",:)
kevd57,31," Metz, Lorraine   ",A voir...
rallye11,40," Trebes, Languedoc Roussillon   ","Je recherche une relation sérieuse et durable. Bonvivant, plein d'humour et de surprises, j'aimeprendre la vie comme elle vient . Tendre et àl'ecoute des autres , la communication et laconfiance pour moi sont le ciment du couple."
ludo3530,25," La grande motte, Languedoc Roussillon   ",sans prise de tete
Miguel92,38," Annecy, Rhône Alpes   ","Bonjour, je suis ici pour discuter et faire connaissance rien de plus  je déjà quelqu%u2019un dans ma vie m"
Vicking60,35," Clermont, Picardie   ",Grand brun de 35ans 190cm yeux marron 100kgsportifs recherche rencontre amicale. 
TOOL1981,37," Agneaux, Normandie (Basse)   ",discuter et voir plus si affinité
Mada777,31," Paris 16, Ile de France   ",Je cherche du sérieux.
tito6310,33," Canon, Normandie (Basse)   ",boujours a tous je m'appelle etienne 32 anscelibataire et je cherche une femme serieuse pourune vrai relation amoureuse et surtout n'esiterpas a m'envoyer des message 
sebaf71,40," Bosjean, Bourgogne   ",Bons moments de convivialité à partager.
romaindesarbres,38," Congenies, Languedoc Roussillon   ",
breizh_365,31," Rennes, Bretagne   ",je me suis inscrit sur ce site pour faire desnouvelles rencontres et plus si affinité
Patoulallemand84,34," Marseille 06, PACA   ",Je recherche un rencontre sérieux
jules105,33," St nicolas de redon, Pays de la Loire   ",je cherche a me faire des discussions amicale etvoire par la suite 
maxoutreize,34," Morestel, Rhône Alpes   ",je suis un mec tranquille et réfléchi quirecherche sa moitié.Quelle trivialité n'est ce pas?
Kony54,38," Dombasle sur meurthe, Lorraine   ",De belle rencontres 
blackcafe1,40," Bordeaux, Aquitaine   ","Bonjour, Cela ne nous engage en rien d'apprendre à seconnaître , et l'avenir nous dictera la suite.J'attends d'être surpris,  ce qui réduit debeaucoup les  possibilités mais la rareté donne dela valeur à la personne...;-)"
ves70000,36," Vesoul, Franche Comté   ",
Mathieu22a,39," Ploufragan, Bretagne   ",Recherche
loulou6240,36," Henin beaumont, Nord Pas de Calais   ","Qui sait , qui vivra verra ."
Ousmane252,29," Acheres, Ile de France   ",Je cherche du sérieux 
ligote-moi,28," Argentan, Normandie (Basse)   ",
choco06sud,37," Cagnes sur mer, PACA   ",sympatique
antho8101,27," Albi, Midi Pyrénées   ","Ici à la recherche de rencontre sympa ! (pour lereste, on verra, je n'y crois pas trop mais onpeut toujours être surpris).Ouvert et sympa [à se qu'on dit] Je me passionnepour un tas de choses :) Je bouge pas mal, et j'aieu l'occasion de beaucoup voyager et de rencontrébeaucoup de cultures différentes. j'aime sortir, boire un coup, allez au ciné ou enboite ...Je suis luthier..."
tonny013000,34," Marseille 03, PACA   ",
Vicelareglisse,30," Douai, Nord Pas de Calais   ",Comme je peux pas laisser cette case vide... bahje la remplis.. 
raptor3113,36," Toulouse, Midi Pyrénées   ",Bonjour je recherche une relation sérieuse basessur la confiance et le respect
Gattmoney,28," Trappes, Ile de France   ",Du sérieux
91xandro,37," Evry, Ile de France   ","cc, j recherche des rencontres amicales et plus siaffinité"
petitebeurredelu,40," Longjumeau, Ile de France   ","recherche une petite douceur , taquine, rieuse,pas trop prise de tête lol"
katch14,36," Le pre st gervais, Ile de France   ",
Xerxes56,39," Lorient, Bretagne   ",.
Eddylibre,32," Cambrai, Nord Pas de Calais   ","Je suis ouvert à toutes belles rencontres mais iciprincipalement dans le but de trouve ma princesse;)Si vous ne croyez pas au prince charmant, c'estqu'ont ne sais pas encore parler ^^Je rigole bien évidement, je suis juste un hommenormal mais sincère ^^"
Tomy35000,36," Noyal sur vilaine, Bretagne   ",Bonjour  ici pour de nouvelle rencontre et denouvelles amitié 
Alex8529,32," Paris 07, Ile de France   ","Bonjour,Je souhaite faire une rencontre sincère avec unefemme honnête."
Durandall62160,40," Bully les mines, Nord Pas de Calais   ",Beaucoup à dire...Le mieux est de découvrir...
blushtone,38," Nantes, Pays de la Loire   ",Tiens vis-à-vis des autres ce que tu t'es promis àtoi seul : Là est ton contrat 
Virgil44,39," St nazaire, Pays de la Loire   ","Bonjour je suis ici pour une relation  sérieuse  ,je suis un homme qui ne çe prend pas ( la tête )en couple , je suis dynamique sportif rigolo et je cherche une femme simple et qui serra fidèle !Je suis artisan et militaire de temps en temps bis à vous  les femmes  vous mériter le bonheur ."
Oliver_Queen78,40," Valenciennes, Nord Pas de Calais   ","Je suis spontané, nature, ouvert, franc, avec unbrin de folie (voir plus bas) ainsi que j'aimedormir et je suis très câlin, voir coquin mais parexclusivité ;-) Je suis aimant, libre. Je chercheune relation sérieuse pour partager, plaisirs,bonheur simples et quotidiens. Une règle d'or.L'amour ce n'est pas compliqué tu aimes où tuaimes pas ! Je cherche quelqu'un de confiante !M..."
Mickael75004,29," Vincennes, Ile de France   ",Grand . 1m96 Yeux vert Assez cool avec toujours le sourire quelquespetites blagues ! 
lafridofrido,38," Lieusaint, Ile de France   ","Donnons nous la chance de se connaître.Nos complices étaient des inconnues aux débuts  denos relations.Découvrez moi,ne me jugez  pas par monapparence.merci"
creekscherokee,40," Paris 12, Ile de France   ",Je cherche une relation sérieuse avec une femmequelque soit son origine 
T_Fakoly,32," Tours, Centre   ","Pratiquant la course à pied, aimant lire, regarderdes séries, passer du temps avec mes amis, aimantles bonnes choses de la vie, de nature posée.Je cherche à élargir mes horizons en rencontrantde nouvelles personnes avec qui j'aurais peut êtredes affinitées afin de partager de bons moments,pour éventuellement crée une relation qu'elle soitamical ou sentimental.A bientôt peut ..."
Justin1892,34," Bondoufle, Ile de France   ",Je recherche sérieuse 
Jay77123,39," Evry, Ile de France   ","Discussions amicales, soyez sympa demandez pas: turecherches quoi au bout de 2 phrases. Discutonsdéjà, c est bien de partager dans un monde remplisd égoisme.Personnes agréables et débordantes d humourbienvenue."
yannick5956,38," Lille, Nord Pas de Calais   ",bonjour a tous je suis un homme completomen toutseule je cherche une femme gentille serieuse pourune belle relation durable au grand plaisir a tousde vous reponde merci beaucoup j atten veuxmessage
Ju2213,26," Erquy, Bretagne   ",Rencontre Serieuse
Chris67270,39," Strasbourg, Alsace   ",
Nacerovic,36," Melun, Ile de France   ","Je ss dans ce site pour une relation la pluslangue durée ,jusqu'à fin de mes jours sur terre"
chaton_petit,28," Poissy, Ile de France   ",Je me présente Alexandre 28 ans célibataire sansenfants je suis ici pour trouver une relationsérieuse et durable.
Chris8106,37," Albi, Midi Pyrénées   ","Passioné de nature j'aime  ,   bricoler , mebalader avec mon chien , j'aime le jardinage et lepaysagisme  ... La pêche,  les sports auto , lachasse . Les tatouage  la moto est beaucoup deautre chose .Pour ce qui est de ma personnalité je suisquelqu'un de serviable , honnête en amour comme enamitié ..Ce que je ne supporte pas c'est l'infidélité , latrahison , et le mensonge ....."
Sweetlife750015,28," Paris 15, Ile de France   ",A découvrir 
Loloman33370,33," Yvrac, Aquitaine   ",Je recherche l amour pour fonder une famille
Kurenta,37," Paris 15, Ile de France   ",
Ced62440,40," Harnes, Nord Pas de Calais   ",Recherche femme pour dial 
louisy79,40," Beauvoir sur niort, Poitou Charentes   ",je recherche une relation amoureuse sérieuse avecquelqu'un qui peut compter sur moi quelle que soit la situation.
donutspaghetti,31," Lille, Nord Pas de Calais   ","Jeune homme, brun, 30 ans! Avant tout envi de discuter, peu importe l'âge,plus si affinités."
Lomyril59,35," Valenciennes, Nord Pas de Calais   ",A découvrir
afifa3,40," Quievrechain, Nord Pas de Calais   ","Alors a propos de moi, je suis une personnenormale avec tous ce qui concerne l%u2019agentmasculine qualité et défauts... qualité attentifsdoux on sais discuter avec moi.. défaut je peuxrâler, oublie les anniversaires et autre fête...gentille.. alors s%u2019i Vous plaît imaginez pasma vie... venez me posé la question merci de melire 3 fois sa évite de mettre des sentiments malp..."
Walix2111,35," Nantes, Pays de la Loire   ","Parle moi de toi, je te dirai qui je suis. "
Gobyshe,25," Le perray en yvelines, Ile de France   ","Bonjour à toutes, j'aimerais faire des rencontresde qualités, pour partager des moments decomplicité."
sebastien021000,37," St quentin, Picardie   ",bonjour ici pour discuter 
Fredo1309,29," Colombes, Ile de France   ",coucouvenez discuter et faire connaissance
lolodatebaio,36," Douai, Nord Pas de Calais   ",Homme 34 ans.  Douai . cherche à rencontrer denouvelles personnes
douxconfortbdx,40," Bordeaux, Aquitaine   ",
Welwel9,34," Aulnay sous bois, Ile de France   ",.......
seb734,35," Sete, Languedoc Roussillon   ",dial et voir plus si affinités 
vousmeme,36," Castelnau riviere basse, Midi Pyrénées   ","venez faire connaissance, au plaisir...."
CelibNkau27,33," Pont audemer, Normandie (Haute)   ",
Machou45,34," Paris 15, Ile de France   ",Salut les filles et les femmes j'aimeraisrencontrer des personnes pour discuter et changeet sorties et profitez de temps
Jaydouc,30," Ris orangis, Ile de France   ",Je prefere de ne pas me decrire.
jackjack23,33," Aulnois sous vertuzey, Lorraine   ",
biloubilou95300,39," Paris 20, Ile de France   ",
Thierry5795,40," Montigny les metz, Lorraine   ",Recherche femme sérieuse 
waelito98,38," Nice, PACA   ",Essayons! Nous verrons bien ce que cela donne!
julio347,28," Sete, Languedoc Roussillon   ",Cherche femme pour une rencontre et pourquoi paspour la vie.
Walawalah,35," Chambourcy, Ile de France   ",Fablous man chercher une fablous femme pourrencontre merci beaucoup 
Jo-Flo,37," Evreux, Normandie (Haute)   ","Homme, papa simple, sérieux, divorcé etcélibataire depuis plusieurs années à la recherched'une belle rencontre.Ne fume pas, plutôt nature et activités sportivesque télé (ceci dit, j'en possède pas)J'occupe mon temps libre avec mon fils, ou seul enmusique, activités sportives, ballades, lecture,cinéma.Je sais ce que je ne veux pas et ne perds pas montemps en futilités."
dimilive,37," Montpellier, Languedoc Roussillon   ",bjr a tous recherche du dialogue voir plus siaffinite
seb630000,37," Chamalieres, Auvergne   ",
rach-32,32," Maisons alfort, Ile de France   ","A la recherche  de discussions intéressantes,jesuis aussi ouvert à l'amitié,n'hésitez pas à venirme parler,à très vite.JM"
loveurdu130,26," Marseille 11, PACA   ",je suis sportif j espere trouver une femme avecdes valeurs et des principes 
marwen_professeur,30," Paris 08, Ile de France   ","Jeune , plein d'espoir et créativité , en quête des%u2019enrichir au niveau humain ,de connaitre degens bien ...Alors ! a vos clavier !"
Julien59261,39," Wahagnies, Nord Pas de Calais   ",J ai un fils en garde partagée qui compte plus quetout pour moi
Matieu002,32," Paris 01, Ile de France   ",Plus si affinités 
hitoscar18,30," Paris 03, Ile de France   ",Discussion sympa qui pourra aboutir à une bellerencontre 
danydan05,38," La roche des arnauds, PACA   ",Recherche relation sérieuse 
Linconnu35,38," Rennes, Bretagne   ",A la recherche de ma moitie
manucarter25,40," Besancon, Franche Comté   ",trouver l amour
dj3k3ull,34," Paris 20, Ile de France   ","un maladroit poète, un curieux passionné en quêtede jolis échanges, d'atomes crochus, de beauxaccidents."
AB71700,35," Tournus, Bourgogne   ","Recherche une femme avec qui m'entendre sous toutrapports, peu importe l'âge "
stephane913,37," Paris 13, Ile de France   ",Bonjour a tous et la bienvenu sur mon profil;)pour parler de moi je suis quelqu  de gentil etcool moi c est stephane 37  ans de paris et jerecherche une femme on vera suivant le feeling etc n hésitez pas a venir papoté  bonne journéesouvent connecté mais pas forcement devant mercide votre visite ;)
Jeremymymy,31," Brives charensac, Auvergne   ",j'aime pas me prendre la tête !!!!!!!!!! venezparler je ne mords pas. 
Carpecoco62,31," Biache st vaast, Nord Pas de Calais   ",
Niko779,36," Frangy, Rhône Alpes   ",Je suis simple franc a la recherche d'un nouveaudépart pour une belle et longue relationharmonieuse....
Elvischarme93,32," Paris 01, Ile de France   ",:-)
eucerin1986,32," Le beny bocage, Normandie (Basse)   ",bonjour moi ces aurelien 31 ans celibataire sansenfants a la recherche d une  amitier ou relationserieuse
Lometog,35," Sarcelles, Ile de France   ",
Scarface88,30," Juvisy sur orge, Ile de France   ",Je recherche une relation sérieuse 
clounesque,33," Arpajon, Ile de France   ","présentable, égocentrique, cultivé etmanipulateur."
trezegol92,39," Rennes, Bretagne   ",!!!
nehyo971,40," Le creusot, Bourgogne   ",Brun au yeux vert ici pour apprendre à connaîtrede nouvelles personnes.
Dim222,36," Ploezal, Bretagne   ",Bjr 
Coucou0000199,35," Abbeville la riviere, Ile de France   ",...
Mec_simple78,32," Les essarts le roi, Ile de France   ","Bonjour,Je recherche une relation sérieusepour des moments agréables et douxJe suis romantiqueN'hésitez pas à me contacter !Andréas "
